%psbl,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
48.170000,117.000000,3.127700,34.210000,19.000000,0.000000,7.000000,1.000000,1.000000,0.000000,0.000000,0.000000
46.910000,109.000000,3.046200,32.500000,16.000000,0.000000,9.000000,2.000000,1.000000,0.000000,0.000000,0.000000
46.750000,115.000000,3.035600,34.590000,18.000000,0.000000,8.000000,1.000000,1.000000,0.000000,0.000000,0.000000
46.720000,113.000000,3.033900,33.950000,17.000000,0.000000,9.000000,1.000000,1.000000,0.000000,0.000000,0.000000
46.320000,120.000000,3.007500,39.900000,19.000000,0.000000,8.000000,1.000000,0.000000,0.000000,0.000000,0.000000
43.590000,134.000000,2.830600,47.340000,25.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.960000,115.000000,2.789600,37.640000,18.000000,0.000000,8.000000,1.000000,1.000000,0.000000,0.000000,0.000000
41.640000,110.000000,2.704000,40.680000,15.000000,0.000000,11.000000,2.000000,0.000000,0.000000,0.000000,0.000000
39.580000,98.000000,2.570200,38.130000,12.000000,0.000000,11.000000,5.000000,0.000000,0.000000,0.000000,0.000000
38.130000,117.000000,2.475700,43.220000,20.000000,0.000000,5.000000,2.000000,1.000000,0.000000,0.000000,0.000000
37.560000,118.000000,2.439000,36.080000,21.000000,0.000000,4.000000,1.000000,2.000000,0.000000,0.000000,1.000000
34.480000,124.000000,2.239200,41.980000,23.000000,0.000000,3.000000,0.000000,2.000000,0.000000,0.000000,1.000000
31.270000,122.000000,2.030600,60.080000,21.000000,0.000000,5.000000,2.000000,0.000000,0.000000,0.000000,0.000000
27.420000,96.000000,1.780300,42.690000,12.000000,0.000000,11.000000,3.000000,2.000000,0.000000,0.000000,0.000000
22.270000,99.000000,1.446400,40.790000,16.000000,0.000000,5.000000,4.000000,3.000000,0.000000,0.000000,1.000000
100.000000,114.000000,8.941200,12.750000,21.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.250000,104.000000,8.695700,11.960000,16.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96.900000,118.000000,8.663700,13.620000,23.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96.580000,100.000000,8.635600,11.580000,15.000000,0.000000,8.000000,1.000000,0.000000,0.000000,0.000000,0.000000
96.260000,110.000000,8.607200,12.780000,19.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92.300000,102.000000,8.252400,12.360000,15.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92.140000,108.000000,8.238000,13.110000,18.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91.260000,106.000000,8.160100,12.990000,18.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
91.230000,112.000000,8.157300,13.730000,20.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90.540000,102.000000,8.095200,12.600000,16.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
89.940000,108.000000,8.041700,13.430000,19.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
86.970000,114.000000,7.776300,14.660000,21.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.580000,102.000000,7.651900,13.330000,15.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.640000,98.000000,7.567600,12.950000,16.000000,0.000000,5.000000,3.000000,0.000000,0.000000,0.000000,0.000000
82.040000,106.000000,7.335600,14.450000,17.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.980000,112.000000,7.329800,15.280000,20.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.720000,102.000000,7.306600,13.960000,16.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
81.120000,108.000000,7.253200,14.890000,18.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.940000,104.000000,7.237300,14.370000,17.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
