%psbl,MaxPoints,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
63.660000,110.000000,84.000000,6.050700,12.230000,11.000000,0.000000,9.000000,2.000000,0.000000,0.000000,1.000000,0.000000
63.490000,110.000000,98.000000,6.034500,16.240000,17.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
63.430000,110.000000,104.000000,6.029000,17.250000,19.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.640000,110.000000,102.000000,5.954500,17.130000,18.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.520000,110.000000,110.000000,5.942700,18.510000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.230000,110.000000,96.000000,5.915000,16.230000,16.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
61.810000,110.000000,92.000000,5.874800,15.660000,14.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
61.480000,110.000000,106.000000,5.843400,18.140000,21.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
60.780000,110.000000,94.000000,5.777500,16.270000,14.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.690000,110.000000,94.000000,5.769200,14.560000,15.000000,0.000000,6.000000,1.000000,0.000000,0.000000,1.000000,0.000000
60.530000,110.000000,92.000000,5.753600,15.990000,15.000000,0.000000,5.000000,2.000000,0.000000,0.000000,0.000000,0.000000
60.150000,110.000000,110.000000,5.717300,19.240000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.040000,110.000000,94.000000,5.707300,16.470000,15.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
59.950000,110.000000,104.000000,5.698600,18.250000,19.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.900000,110.000000,96.000000,5.694000,16.860000,15.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.660000,110.000000,96.000000,5.670400,16.930000,16.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
59.190000,110.000000,102.000000,5.626000,18.130000,18.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.480000,110.000000,100.000000,5.558600,17.990000,18.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
58.410000,110.000000,94.000000,5.552300,16.930000,16.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
58.010000,110.000000,110.000000,5.513800,19.950000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.970000,110.000000,90.000000,5.415200,16.620000,13.000000,0.000000,8.000000,1.000000,0.000000,0.000000,0.000000,0.000000
55.690000,110.000000,100.000000,5.293800,18.890000,17.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.330000,110.000000,80.000000,5.259700,15.210000,12.000000,0.000000,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000
54.760000,110.000000,104.000000,5.204900,18.060000,19.000000,0.000000,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000
54.740000,110.000000,89.000000,5.203600,13.260000,14.000000,0.000000,6.000000,1.000000,1.000000,0.000000,1.000000,0.000000
54.180000,110.000000,98.000000,5.149800,19.030000,16.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.110000,110.000000,102.000000,5.143700,19.830000,18.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.980000,110.000000,92.000000,5.131100,17.930000,14.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
53.950000,110.000000,102.000000,5.128200,19.890000,18.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.490000,110.000000,96.000000,5.084700,18.880000,17.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000
53.300000,110.000000,92.000000,5.066100,18.160000,15.000000,0.000000,5.000000,2.000000,0.000000,0.000000,0.000000,0.000000
53.210000,110.000000,95.000000,5.057300,14.830000,17.000000,0.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000
52.490000,110.000000,94.000000,4.989400,18.840000,14.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.430000,110.000000,94.000000,4.984100,18.860000,15.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
52.380000,110.000000,96.000000,4.979300,19.280000,16.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
52.330000,110.000000,95.000000,4.973700,17.090000,16.000000,0.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000
52.160000,110.000000,106.000000,4.957900,21.380000,20.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.970000,110.000000,94.000000,4.939600,19.030000,15.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
51.750000,110.000000,98.000000,4.918900,17.890000,17.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,1.000000
51.370000,110.000000,98.000000,4.882900,20.070000,16.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.220000,110.000000,104.000000,4.868900,21.360000,19.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.900000,110.000000,106.000000,4.838000,21.910000,20.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.740000,110.000000,90.000000,4.823200,12.440000,15.000000,0.000000,5.000000,0.000000,2.000000,0.000000,0.000000,1.000000
49.870000,110.000000,96.000000,4.740700,20.250000,15.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.420000,110.000000,94.000000,4.697700,20.010000,14.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.030000,110.000000,95.000000,4.660100,18.240000,16.000000,0.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000
48.270000,110.000000,97.000000,4.588600,18.960000,17.000000,0.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000
47.560000,110.000000,85.000000,4.520800,16.590000,14.000000,0.000000,4.000000,3.000000,1.000000,0.000000,0.000000,0.000000
47.530000,110.000000,96.000000,4.517600,21.250000,17.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000
46.210000,110.000000,102.000000,4.392800,23.220000,19.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
46.210000,110.000000,94.000000,4.392500,21.400000,14.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.160000,110.000000,106.000000,4.387400,24.160000,20.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.920000,110.000000,90.000000,4.364700,20.620000,13.000000,0.000000,8.000000,1.000000,0.000000,0.000000,0.000000,0.000000
45.220000,110.000000,98.000000,4.298200,22.800000,17.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
44.190000,110.000000,94.000000,4.200200,22.380000,14.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.840000,110.000000,89.000000,4.166700,18.960000,15.000000,0.000000,4.000000,2.000000,1.000000,0.000000,0.000000,0.000000
43.570000,110.000000,102.000000,4.141300,24.630000,19.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
43.330000,110.000000,70.000000,4.118600,12.140000,9.000000,0.000000,7.000000,4.000000,2.000000,0.000000,0.000000,0.000000
43.330000,110.000000,81.000000,4.118300,17.240000,11.000000,0.000000,8.000000,2.000000,1.000000,0.000000,0.000000,0.000000
43.140000,110.000000,93.000000,4.100800,20.240000,17.000000,0.000000,2.000000,2.000000,1.000000,0.000000,0.000000,0.000000
41.620000,110.000000,104.000000,3.955900,26.290000,20.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
41.170000,110.000000,88.000000,3.912900,22.490000,14.000000,0.000000,5.000000,3.000000,0.000000,0.000000,0.000000,0.000000
41.150000,110.000000,90.000000,3.911300,23.010000,14.000000,0.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
41.050000,110.000000,93.000000,3.902200,21.270000,15.000000,0.000000,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000
39.710000,110.000000,83.000000,3.774600,19.340000,11.000000,0.000000,9.000000,1.000000,1.000000,0.000000,0.000000,0.000000
39.480000,110.000000,92.000000,3.753000,16.520000,16.000000,0.000000,4.000000,0.000000,2.000000,0.000000,0.000000,1.000000
39.010000,110.000000,96.000000,3.707900,17.800000,19.000000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,1.000000
35.460000,110.000000,102.000000,3.370800,21.360000,18.000000,0.000000,4.000000,0.000000,0.000000,0.000000,1.000000,2.000000
34.460000,110.000000,104.000000,3.275600,31.750000,19.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
